Census Block,#Crimes,#Arrests
3201002019,1,0
8390002001,1,0
8391001049,1,0
8391002023,1,0
8419002090,1,0
3301004017,1,0
8419002027,1,0
2801001036,1,0
2819001002,1,0
8391001049,1,0
8330001044,1,1
8391001024,1,1
8391001061,1,0
8390002001,1,0
8391001047,1,0
3301001004,1,1
8330002017,1,0
3201004020,1,0
8333001026,1,0
8390002003,1,0
3204001016,1,0
3301004017,1,1
8391001078,1,1
3201001016,1,0
2819001002,1,0
8391001026,1,0
8391001049,1,0
8391002023,1,0
3204001005,1,1
815003010,1,0
8330001012,1,0
8419001026,1,0
8331002009,1,0
8390002004,1,0
8419002024,1,0
3201003011,1,0
8390002001,1,0
3206002005,1,0
8391002025,1,0
3301001002,1,0
3301001000,1,0
8330001063,1,1
8329001012,1,0
8419002090,1,0
8391002025,1,0
8333001009,1,0
8391001088,1,0
3301003011,1,1
3204001006,1,0
3201001002,1,0
3201001005,1,0
8333001017,1,0
8330002081,1,0
3201003008,1,0
3201003003,1,0
8391001075,1,1
3201002026,1,0
3201002032,1,0
3204001010,1,0
3301001009,1,0
816001011,1,0
8391001102,1,0
8391001043,1,0
8391001091,1,0
8391001037,1,1
8330001051,1,0
3206002006,1,0
2832001003,1,0
8390001003,1,0
3301003008,1,0
2819001001,1,0
3204001012,1,0
8391001068,1,0
3301001002,1,0
2819001002,1,0
8390004003,1,0
8419001052,1,1
3206002003,1,0
3201002030,1,0
8331003003,1,0
3201002030,1,0
8391002021,1,0
816001011,1,0
3204001010,1,0
3201003004,1,0
3301004017,1,0
8331001003,1,0
3206002008,1,0
3206001008,1,1
3201001016,1,1
3204001010,1,0
3201001018,1,0
3206002003,1,0
3201002018,1,0
3204001015,1,0
2831001003,1,0
2819001002,1,0
8419001052,1,0
3201002032,1,0
8391001098,1,0
8390002001,1,0
8391001033,1,0
8391001024,1,0
8391001049,1,0
3301003004,1,1
8331001023,1,0
2831001000,1,0
8419001055,1,0
8333001015,1,0
8390002004,1,1
8331002012,1,0
8419002092,1,1
3204001010,1,0
3204001010,1,0
8391001105,1,1
8391002011,1,0
3301001004,1,0
8419002092,1,1
8330002112,1,0
8391001065,1,0
8391001049,1,0
3201001015,1,0
3204001033,1,0
8390003008,1,0
8391001018,1,0
8391001038,1,0
8391001020,1,0
8330001069,1,0
2801002024,1,0
2831002006,1,0
3204001006,1,0
8391002008,1,0
8391001091,1,1
2819003015,1,0
3204001006,1,0
8391001021,1,0
3201002014,1,0
8419002092,1,1
8391001093,1,0
3204001020,1,0
3204001010,1,0
8391001098,1,1
8391001099,1,0
8330001013,1,0
8419002091,1,0
3301001009,1,1
3201002030,1,0
3204001015,1,0
8331001029,1,0
2831001007,1,1
3301004011,1,0
8391001069,1,0
8391001065,1,0
8390002003,1,1
8391001070,1,0
3201002012,1,0
8391001059,1,0
8390002003,1,0
3301001009,1,0
3204001019,1,1
8391001100,1,1
8390001003,1,0
8419002092,1,1
8419001052,1,0
3302002010,1,0
8391001075,1,0
2819001001,1,0
8419002064,1,0
8330002102,1,0
8331001021,1,0
3301001004,1,1
3201001015,1,0
8330002030,1,0
818003026,1,1
8391002007,1,0
3201002015,1,0
8419002092,1,1
8391001059,1,0
3204001019,1,0
8330002016,1,0
3204001010,1,0
8330002030,1,1
8391001075,1,1
8391002008,1,1
2801001010,1,0
8330002074,1,0
3204001016,1,0
3201001013,1,0
3206002003,1,0
3301001008,1,0
8391001099,1,0
3201001002,1,0
8331001010,1,0
8419002092,1,0
3204001007,1,0
8391001075,1,0
3201001017,1,0
2819001002,1,0
2819003015,1,1
8330002066,1,0
3201001016,1,0
8419002093,1,0
3204001015,1,0
8391001075,1,1
3201001016,1,0
3201001013,1,0
8391001010,1,1
3201001013,1,1
8423002057,1,0
8391001074,1,0
8391001038,1,0
8391001068,1,0
8391001055,1,0
3204001019,1,1
8391001107,1,0
8331003014,1,0
3204001020,1,0
8330001029,1,1
3204001010,1,0
3204001020,1,0
3201002019,1,1
8391001090,1,0
3201001005,1,0
3204001006,1,0
3201001014,1,1
3201002032,1,0
8333001014,1,0
3201001010,1,0
8419002027,1,1
3301001001,1,0
3201001013,1,0
3204001024,1,0
3301001001,1,0
3204001010,1,0
3204001011,1,0
2832001004,1,0
8391001025,1,0
818003013,1,0
818003013,1,0
3201002030,1,0
8391001090,1,0
8331003008,1,0
3201001002,1,0
8391001073,1,0
8390002003,1,1
8391001075,1,1
3206002012,1,0
3201003003,1,0
8419002092,1,1
3301001001,1,0
8391001096,1,0
3204001019,1,0
3301001002,1,0
8391001065,1,0
8391001066,1,0
3204001016,1,0
8419002091,1,0
3204001027,1,0
8391001091,1,0
3201001002,1,0
3301001002,1,1
3201002019,1,1
3201002019,1,1
3206001004,1,1
8391001024,1,0
8391001087,1,0
3204001038,1,1
3201002030,1,0
3201001016,1,1
3206001004,1,0
3201001016,1,0
3201001010,1,0
2831002002,1,0
3201001010,1,0
8391001067,1,0
3204001006,1,0
8330002057,1,0
8390002004,1,0
8419002019,1,0
3204001019,1,0
8419001052,1,0
3301004011,1,0
3201001005,1,0
8391001021,1,1
3201001013,1,1
3301004017,1,0
8330002057,1,0
8419001052,1,0
3201002016,1,0
3201001010,1,0
8391001049,1,0
8331003029,1,0
8391001075,1,0
3201002027,1,1
3201001017,1,0
8391001011,1,1
8419002092,1,0
3201001016,1,0
8390002004,1,0
8419002001,1,0
3201002018,1,0
3201002019,1,0
8331002017,1,0
3201001014,1,0
3201001002,1,0
3201002019,1,0
8391001025,1,0
8391001044,1,1
8419001052,1,1
8391002006,1,0
8419002002,1,0
3204001034,1,1
3302002007,1,0
3201001010,1,0
3301001001,1,0
8391001065,1,0
8419002032,1,0
8330002061,1,0
8390002004,1,1
8391001024,1,0
8391001075,1,0
3204001019,1,0
8391001094,1,0
8391001042,1,1
3201001016,1,1
8391001091,1,0
3301001004,1,1
8391001032,1,0
817002042,1,0
8419002024,1,0
8391002042,1,0
8419002024,1,0
8331002004,1,1
2832001015,1,1
8391001024,1,0
3201001018,1,0
8419001052,1,1
8391001038,1,0
2819001002,1,0
3201001016,1,1
8391001037,1,0
8391001021,1,0
8331001022,1,0
8391001091,1,0
8391002021,1,0
8391001075,1,1
3201001008,1,0
8391001066,1,0
8390002003,1,1
3204001013,1,0
8331002010,1,0
8391001080,1,0
8330002065,1,0
8390003008,1,0
8391001024,1,0
8391001075,1,0
3201002015,1,0
8419001050,1,0
3201001016,1,1
8391001021,1,0
3206002009,1,0
8391002025,1,0
3201001002,1,0
3204001025,1,0
2831001001,1,0
3204001038,1,0
3204001016,1,0
8419002029,1,0
3301004017,1,0
8419001041,1,0
8390003008,1,0
3201002025,1,0
8391001069,1,0
8390001004,1,0
3201002024,1,0
8331003035,1,1
8419001026,1,0
8391001098,1,0
8391001065,1,0
3206002000,1,0
817002042,1,0
8330002066,1,0
3201002032,1,1
3204001007,1,0
8331003015,1,0
2832001019,1,1
3204001020,1,0
3204001020,1,0
8330001005,1,0
8330002102,1,0
8391001033,1,0
8331002006,1,1
2819003005,1,0
8419002005,1,0
3206002003,1,0
8391002043,1,0
3204001016,1,0
8391002010,1,0
3201003009,1,0
8391001019,1,1
8391001107,1,0
3204001035,1,0
3204001011,1,1
8331001024,1,0
3204001031,1,0
8391001074,1,0
3201001016,1,1
3201001008,1,0
3201001016,1,0
8391001035,1,0
8330001064,1,0
3301001002,1,1
8419002024,1,0
8419002024,1,0
8330001016,1,0
3301003010,1,0
8391002046,1,0
8331002013,1,0
3301003000,1,0
3201002019,1,0
8391001049,1,0
8391002016,1,0
2832001017,1,0
8331003010,1,1
2819001005,1,0
3302002001,1,0
3204001031,1,0
2832001010,1,0
8331001023,1,0
8419002092,1,1
8391001024,1,0
3204001010,1,0
3201001016,1,0
3206002006,1,0
2831001007,1,0
3201002007,1,0
8331001027,1,1
8390003002,1,0
8391001037,1,0
2801001010,1,0
8331003013,1,0
817002045,1,0
3201001016,1,1
8419002011,1,1
8331003036,1,0
3204001006,1,0
8391001075,1,1
3201001017,1,1
8391002049,1,0
8391001091,1,0
3204001038,1,0
2819003005,1,0
3201001016,1,0
8331002017,1,0
3201002023,1,0
8390001000,1,1
3201001017,1,0
8390001005,1,0
8419002091,1,1
8391001072,1,0
8419001056,1,0
8390002004,1,0
8419001012,1,0
8330002037,1,0
3206001005,1,0
8391001081,1,0
3201002005,1,0
3201002015,1,0
3201003003,1,0
8419001041,1,0
8419002024,1,0
8391001075,1,0
8419002073,1,0
8331003025,1,0
3204001015,1,0
3301003018,1,0
8391001043,1,0
3206002015,1,0
8419001052,1,0
8331001025,1,0
8391001091,1,0
8391001075,1,1
2819003015,1,0
3301003009,1,0
3301004008,1,0
8390002004,1,0
3201002025,1,0
8391001067,1,0
3206002006,1,0
8419002027,1,0
8391001051,1,0
3201001008,1,0
8391001056,1,0
3301003004,1,0
8391001059,1,0
8390004001,1,0
3204001006,1,0
2832001017,1,0
8331002008,1,1
3201004007,1,1
3201002031,1,0
3201001016,1,1
8390002004,1,0
8330001062,1,0
8390001000,1,0
3206001010,1,0
8331001017,1,0
3201002005,1,0
2819003001,1,0
3302002010,1,0
8391001025,1,0
8391001049,1,0
8391001091,1,0
8419002024,1,1
2819001000,1,0
8391001075,1,1
8391001036,1,0
3201002019,1,0
2819001005,1,0
8391001041,1,0
2819003005,1,1
8391001035,1,0
8391001044,1,0
3201002015,1,0
8330001012,1,0
2831001004,1,0
8331001023,1,0
3301001004,1,0
3201001010,1,0
8391001075,1,1
8390001000,1,0
3201001018,1,0
8390004002,1,1
3201002023,1,0
8331002008,1,0
8330002107,1,0
8330001062,1,0
8391001068,1,0
8419002092,1,1
3206002008,1,0
8331001004,1,0
8331001027,1,1
3301003014,1,0
8391001107,1,0
8330002061,1,0
8390002004,1,0
818003013,1,0
8391001018,1,0
3201001014,1,0
8331002013,1,0
3201002024,1,0
8391001096,1,0
8331001005,1,0
8391001031,1,0
3301003018,1,0
8419001056,1,0
3301003000,1,0
8330002038,1,0
8331003013,1,0
3201001008,1,0
8391001091,1,0
8390002003,1,1
8390002001,1,0
3204001034,1,0
3204001019,1,0
8391002026,1,0
8391002049,1,0
3201002026,1,0
8391002049,1,1
3301003000,1,0
3206001010,1,0
8391001035,1,0
8390002001,1,0
3201001013,1,0
3201001016,1,1
8330001012,1,0
3301003000,1,0
8390001000,1,0
8391001106,1,0
3201001002,1,0
3206002005,1,0
3301001002,1,1
8391001024,1,0
3201002032,1,0
8330001053,1,0
8390001000,1,0
3201002026,1,0
8391001075,1,0
8330001029,1,0
3206001010,1,0
3301004017,1,0
3204001018,1,0
3201001006,1,0
8391001057,1,1
8419001052,1,0
3201003009,1,0
3201002032,1,0
2819001001,1,0
3201002032,1,1
8391001025,1,0
8391001024,1,0
3201001010,1,0
8331003035,1,0
3201002022,1,0
2831001007,1,0
8390003008,1,0
8391002001,1,1
8391001069,1,0
8391001075,1,0
8391001049,1,0
8391002025,1,0
3201001003,1,1
3301001002,1,0
8391001091,1,0
3204001038,1,0
8391001075,1,0
8330002030,1,0
3301001003,1,1
8331003025,1,0
8331003008,1,0
8391001075,1,0
3204001031,1,0
8390001000,1,0
3204001031,1,0
8391001077,1,0
8391002049,1,0
8331002014,1,0
8329001014,1,0
817002044,1,1
8391001075,1,1
2831001007,1,0
8391002011,1,1
8391001075,1,0
8391002000,1,0
818003026,1,1
3204001011,1,1
3204001019,1,0
8419001001,1,0
3201002024,1,0
8391001080,1,0
8419002071,1,1
8333001029,1,0
8331001004,1,0
3201004007,1,0
2832001019,1,0
8391001038,1,0
8390003007,1,0
8391001063,1,0
3301002008,1,0
3204001007,1,0
8390002001,1,1
8331001022,1,1
8330001005,1,0
8419002029,1,0
3204001038,1,1
3204001010,1,1
8419002032,1,0
8390004002,1,1
8391001095,1,0
3204001036,1,0
3201002024,1,0
8391001026,1,0
8390003008,1,0
815003010,1,1
2819001002,1,0
3204001006,1,0
3201001013,1,0
2819001002,1,0
3204001006,1,0
3204001032,1,1
8391001016,1,0
8391001075,1,1
8391001086,1,0
8331001028,1,0
8330001019,1,0
8391001090,1,0
3204001019,1,0
3302002000,1,0
3204001038,1,1
8391001091,1,0
8391002016,1,0
3204001018,1,1
3204001035,1,0
2831002004,1,0
8391002000,1,0
8391001091,1,0
3204001032,1,0
8391001037,1,1
8391001075,1,1
815003011,1,0
3302002011,1,0
8390001000,1,0
8390002001,1,0
8419002002,1,0
8391001025,1,0
8419002074,1,0
8391001087,1,0
3301004017,1,1
8391001038,1,1
8391001024,1,0
8331002021,1,0
8330002094,1,0
8390003008,1,0
8419002020,1,1
3204001029,1,0
3201003008,1,0
2832001013,1,0
3201001013,1,1
3201001016,1,0
8391001065,1,0
8391001061,1,0
2831001007,1,0
8330001009,1,0
8419002024,1,0
2819003015,1,0
8391001042,1,0
8330002008,1,0
8330002019,1,0
8391002011,1,0
8391002049,1,0
8331002009,1,0
3201001002,1,0
3201001016,1,1
8330001069,1,1
3301001004,1,0
2801001010,1,1
8330002053,1,0
8391001104,1,0
3204001036,1,1
3201002025,1,0
815003011,1,0
8330001069,1,1
8391001036,1,0
8419002024,1,0
2819001002,1,0
8391002014,1,0
8391001047,1,0
8391002049,1,0
3201004008,1,0
8331001030,1,0
3201002030,1,0
8390003010,1,0
3201002014,1,1
8330002072,1,0
8391001075,1,1
8391001065,1,0
3204001006,1,0
3204001003,1,0
2819001001,1,0
3301003000,1,0
8330001005,1,0
8331002019,1,0
8391002023,1,0
817002044,1,0
8331002001,1,0
8391001069,1,0
818003013,1,0
3201003003,1,0
3201002019,1,0
8391001035,1,0
8391001076,1,0
8381002042,1,0
8419002072,1,0
8330002049,1,0
8331001022,1,0
8331003022,1,0
8330001026,1,0
8391001075,1,0
3204001010,1,0
8391001026,1,0
8391001038,1,0
2819001005,1,0
8330001045,1,0
8419001012,1,0
3201002027,1,0
8419002091,1,0
3206002008,1,0
3204001015,1,0
8391001018,1,0
8391001103,1,0
3204001034,1,0
8331001007,1,0
2819001000,1,1
8330001034,1,0
2819001003,1,0
8391001102,1,1
2819003005,1,0
3201001018,1,0
3201003011,1,0
3301001004,1,1
3201001016,1,1
3201001008,1,0
8419002090,1,0
8391001075,1,1
8391001036,1,0
3301004017,1,0
2831002001,1,0
8391001067,1,1
8391001089,1,0
2832001009,1,0
3201003008,1,1
8391002001,1,0
8391001075,1,1
8391001075,1,0
3201002002,1,0
8391001047,1,0
3201001015,1,1
3201001008,1,0
8419002092,1,0
8330002025,1,0
8331003025,1,0
3204001010,1,0
8330001019,1,0
8390001000,1,0
8391002021,1,1
8391001075,1,0
8419001011,1,0
8419002092,1,1
8391002025,1,0
8390003008,1,0
3301003009,1,0
2831002003,1,0
8391002007,1,1
8331001000,1,0
8391001032,1,0
3301001004,1,0
2831001007,1,0
8330002030,1,0
8331001021,1,0
8330002026,1,1
3204001038,1,0
3204001020,1,0
8391002050,1,0
3204001035,1,1
8419002071,1,0
2801001032,1,1
818003026,1,0
2832001019,1,0
815003010,1,0
3201002034,1,0
8391001075,1,0
3201002023,1,0
8331001017,1,0
8331002017,1,0
8331002008,1,0
3204001019,1,0
8330002030,1,0
2801002028,1,0
3301001002,1,1
8391001025,1,0
3301001002,1,1
3201001017,1,0
8423002057,1,0
2819001001,1,0
8419002092,1,0
3201002026,1,0
2801001010,1,1
8391001091,1,1
8419002024,1,0
3301004011,1,0
8419002063,1,0
3201002025,1,0
8390002004,1,1
2831002004,1,0
8391002049,1,1
3204001016,1,0
8419001055,1,1
8391001025,1,0
8391001081,1,0
8391001037,1,1
3204001015,1,0
8391001076,1,0
8391002006,1,0
8390004005,1,0
2819003015,1,1
8391002001,1,0
8391001039,1,0
3206002003,1,0
3201001016,1,1
3206002012,1,0
8391001091,1,0
8391002002,1,0
8331002001,1,0
2831002000,1,1
8331003022,1,0
8331001023,1,0
8391001075,1,0
8391001038,1,0
8391001047,1,0
8391002043,1,1
817002044,1,1
2838001000,1,0
8390004001,1,0
2801002001,1,0
8331003007,1,0
8333001008,1,1
2832001017,1,0
3201001017,1,0
8391001024,1,0
8391002001,1,0
8419002092,1,1
3201001016,1,0
8331002004,1,1
8330002038,1,0
2832001017,1,0
3201002030,1,0
3301001007,1,0
817002044,1,1
8391001106,1,0
8331002007,1,0
8333001030,1,0
8391001042,1,0
3204001016,1,0
8419002074,1,1
3204001038,1,0
3201002012,1,0
3201002032,1,0
8419002024,1,0
3201001002,1,0
8333001035,1,0
2801001036,1,1
3301001002,1,0
3201004020,1,0
8391001049,1,1
3206002000,1,0
8419002090,1,0
3204001034,1,0
2819003015,1,1
8391001075,1,1
8419001012,1,0
2831002001,1,0
8391001066,1,0
3201001013,1,0
8391001037,1,0
2819003000,1,1
3201001016,1,1
8391002001,1,1
8391002049,1,1
3201002032,1,0
3201001015,1,0
8391001103,1,0
8419002091,1,0
2819003015,1,1
8391001068,1,0
3201001016,1,0
8331002001,1,0
3206002000,1,0
3301001002,1,1
8330001040,1,0
8330002057,1,0
3301001009,1,0
8331001010,1,0
8391001103,1,0
8391001075,1,0
8330002061,1,0
3204001010,1,0
3302002005,1,0
8419001026,1,0
818003023,1,0
2801001022,1,0
8391002003,1,0
8391002003,1,0
3201001016,1,1
8391001035,1,1
817002044,1,0
3204001036,1,0
3201002032,1,0
2838001001,1,1
8331003014,1,0
3301001002,1,1
8391001102,1,1
8391002008,1,0
8390002003,1,0
8391002049,1,0
3302002006,1,0
3206002006,1,0
8391001070,1,0
8330002088,1,0
3201002019,1,0
3201002014,1,0
3201001008,1,0
8391002000,1,0
8331003025,1,0
8419002091,1,0
3201002018,1,1
3201001013,1,0
3201001016,1,0
3201001013,1,0
2832001006,1,0
8391001092,1,1
8391001037,1,0
8419002091,1,0
8390001000,1,0
8391001096,1,0
8419002024,1,0
3204001011,1,0
8391001065,1,0
8391001098,1,0
3204001013,1,0
3201002022,1,0
8382002010,1,0
3204001015,1,0
3301001004,1,0
8330002020,1,0
8391001075,1,0
8419002024,1,0
8330001062,1,0
3204001034,1,0
8391001065,1,0
8419002092,1,1
2831002002,1,0
2832001002,1,0
3201002019,1,0
8391001036,1,0
3201003010,1,0
8391001036,1,0
2832001017,1,0
8391001024,1,0
8391001075,1,0
3301001002,1,0
3201001016,1,1
3204001033,1,0
8419002040,1,1
8419002024,1,0
3204001035,1,0
3204001038,1,0
2804001021,1,0
8419002020,1,0
3201001016,1,0
8391001022,1,1
8419001065,1,0
8419002027,1,0
3201002029,1,0
8330001069,1,0
8330001069,1,0
8391002012,1,0
3201002022,1,0
815003010,1,0
3201003011,1,0
8391002000,1,1
8391001057,1,0
8391001021,1,0
8331002004,1,0
3201001016,1,1
2832001009,1,0
8391001068,1,0
8391002008,1,0
8329001012,1,0
8333001006,1,0
3201002030,1,0
8391001037,1,0
8333001029,1,1
8330002022,1,0
8391001075,1,1
3201002032,1,0
3201002024,1,0
8391001075,1,1
818003026,1,0
3206002011,1,0
3302002008,1,0
3201003003,1,0
8330001019,1,0
8333001019,1,0
3201001017,1,0
8391001025,1,0
8330001044,1,0
3201002019,1,0
8419001001,1,0
8391001014,1,0
3201002023,1,0
8391002049,1,0
8419001052,1,1
3301001002,1,0
8333001036,1,0
3301004017,1,0
2433002029,1,0
818003026,1,0
3201002005,1,0
3302002011,1,0
3201001005,1,0
3201003008,1,1
2832001001,1,0
3201002018,1,0
8391001059,1,0
8331003019,1,0
3301004017,1,0
8419002027,1,1
8390001001,1,0
2801002024,1,0
3206001008,1,0
8391001069,1,0
3201001016,1,0
3301001004,1,1
3204001033,1,0
8330002008,1,0
8391001047,1,0
3204001016,1,0
8391001103,1,0
2433002029,1,0
3201002018,1,0
8391002050,1,0
3201001015,1,0
3301001009,1,0
8330002031,1,1
8330002030,1,1
3206002000,1,0
3201002019,1,0
8330002019,1,0
3201001013,1,0
3204001019,1,1
8419002092,1,0
8391002021,1,0
8419002002,1,0
8419002027,1,1
3301001003,1,1
8331002004,1,0
8391001098,1,0
3301001004,1,0
3206001010,1,0
8391001069,1,1
2801002001,1,0
3201002019,1,0
3201002005,1,0
3204001009,1,0
3204001016,1,0
3206002000,1,0
3204001031,1,0
3206001004,1,0
8331001000,1,0
2832001018,1,0
8331002008,1,1
8391001038,1,0
8391001075,1,1
3204001035,1,0
8391002025,1,0
8391001088,1,0
3204001010,1,1
8391002025,1,1
3204001020,1,0
3201002023,1,1
8391002050,1,0
8330001019,1,0
3201001013,1,0
8391001086,1,0
3201001013,1,1
3204001036,1,0
8331003013,1,0
8391001049,1,0
8391001025,1,0
3201001013,1,0
3204001034,1,0
8331002019,1,0
8391001042,1,0
8390004002,1,0
8391002006,1,0
3204001018,1,0
8391001075,1,0
8391001090,1,0
3201001016,1,1
8391001033,1,0
8390002004,1,0
8391001099,1,0
8330002037,1,1
8330002046,1,0
3301001007,1,0
8390002001,1,0
8391001075,1,0
8391001021,1,0
3201001016,1,1
3301004017,1,0
8391001056,1,0
8390003009,1,0
8419001056,1,1
8419001026,1,0
8330001058,1,0
8331002010,1,1
2801001010,1,1
2831001007,1,0
3301004011,1,0
3301004017,1,0
3201002027,1,0
8391002049,1,0
3206002011,1,0
3204001020,1,0
8419001056,1,0
8391001038,1,1
8331001016,1,1
816001011,1,0
818003013,1,0
8391001051,1,1
8419002032,1,0
3201001016,1,0
3201001016,1,0
3201002029,1,0
8331001022,1,1
8331001008,1,0
8331002011,1,0
8391002001,1,0
8391001038,1,1
8390003000,1,0
8390001000,1,0
3201002030,1,0
3201002023,1,0
3301004017,1,0
3204001043,1,0
8391001024,1,0
8391001075,1,1
3204001007,1,0
8419002027,1,1
8391002050,1,1
8391001036,1,0
8391001066,1,0
8391001025,1,0
3201002022,1,0
8391001048,1,0
8331001006,1,0
8419002071,1,0
3204001015,1,0
8391001075,1,1
8391001080,1,0
8391001064,1,1
8419001054,1,0
8391001021,1,0
8419002055,1,0
8391001061,1,0
3206002003,1,0
8333001014,1,0
8419002029,1,1
2801001010,1,0
2832001009,1,1
8329001014,1,0
8331001003,1,0
8391001057,1,0
3201001016,1,0
3201002030,1,0
8419001057,1,0
3201001018,1,1
3204001018,1,0
817002044,1,0
2819001005,1,0
8330002050,1,0
8330002031,1,0
8419002092,1,0
3201002005,1,0
8419002092,1,1
8391001060,1,0
8391001090,1,0
8391001075,1,1
3201001016,1,1
8330001020,1,0
8419001012,1,0
3201001014,1,0
8391001091,1,0
3301001004,1,0
8391001024,1,0
3206002005,1,0
8391001035,1,0
8419002071,1,0
8331002006,1,0
8391002016,1,0
2819001001,1,0
3201001017,1,0
8330001027,1,0
8419002027,1,0
8391001035,1,0
3206002009,1,0
3206002003,1,1
3204001013,1,0
3201001008,1,0
3201002032,1,1
8419001012,1,0
8391002025,1,0
3201002032,1,0
8331002011,1,0
8331001022,1,1
8390003008,1,0
815003012,1,0
3206002016,1,0
8391001081,1,1
8390002004,1,1
3301001002,1,1
3201002019,1,0
3201001016,1,1
3201002013,1,0
8419001052,1,0
8419002024,1,1
8419001052,1,1
3201002019,1,0
8391001038,1,0
8391001075,1,1
3201001016,1,0
3204001036,1,0
8391001075,1,0
3201003010,1,0
8391001024,1,0
8390003008,1,0
8391001082,1,0
8391001088,1,0
3201001016,1,0
8391001025,1,0
2831002004,1,0
8391001025,1,0
8390002001,1,0
3301002008,1,1
3201002030,1,0
3204001035,1,1
8391001075,1,0
8333001000,1,0
3201001016,1,0
8419002024,1,0
3201001016,1,0
8390002003,1,0
2819001002,1,1
8391001032,1,0
8391002049,1,0
2831001007,1,1
3301001004,1,1
3301001007,1,0
8391001073,1,0
3201001016,1,0
815003012,1,0
3201003003,1,0
3301004017,1,0
3301003010,1,0
8391001065,1,0
8391002025,1,0
8390002001,1,0
8391001041,1,0
8391001024,1,0
3301003018,1,0
8333001038,1,1
3201001016,1,1
8391002050,1,0
8391001036,1,0
8391002050,1,0
2832001016,1,0
8391001091,1,0
8419002024,1,0
3302002011,1,0
8419002092,1,0
3201001018,1,0
3201001013,1,0
8382002000,1,0
3301003011,1,0
3204001035,1,1
8419002025,1,0
8331002003,1,0
8391001075,1,0
8391002025,1,1
8391002025,1,1
8330001034,1,0
8391002011,1,0
8391002025,1,1
8333001029,1,0
8419002071,1,1
8419001003,1,0
8391001075,1,1
8391001091,1,0
3301001002,1,0
8391001075,1,1
3201001016,1,1
3301001001,1,0
8391001047,1,0
8391001059,1,0
8391001059,1,0
8391001073,1,0
817002047,1,0
3201001016,1,1
8390002003,1,0
3301003009,1,0
8391001076,1,0
817002046,1,0
8331001030,1,0
8391001075,1,0
2819001003,1,0
8330001069,1,0
2831001001,1,1
8390001000,1,0
3201001017,1,0
8330001060,1,0
3201001016,1,1
8330002022,1,0
8390002004,1,0
8391001075,1,1
8330001048,1,0
3301001001,1,0
3201001016,1,0
8391001092,1,1
8330002036,1,0
8391002049,1,1
8391002005,1,0
3201001016,1,0
817002046,1,0
8419001012,1,0
8333001010,1,1
3201002031,1,0
8391001075,1,0
8391001075,1,1
3204001020,1,0
3201001016,1,1
8330002038,1,0
3201001016,1,0
3201001015,1,0
8391001072,1,0
3201001008,1,0
3201002015,1,0
8391001065,1,0
3204001010,1,0
8331002004,1,0
3201002032,1,0
3201002030,1,0
8331002008,1,1
8390002001,1,0
3201001011,1,0
8391001048,1,0
2801001001,1,0
8333001029,1,0
8391001075,1,0
3201001017,1,1
3201001016,1,1
2801001001,1,0
3201001020,1,0
3204001010,1,0
3201002023,1,1
8390003008,1,0
3201001017,1,0
8419002055,1,0
8419002092,1,1
818003026,1,1
3201002030,1,0
3301003008,1,0
3301001007,1,0
2819003005,1,1
2832001006,1,1
8391001034,1,0
8331001022,1,0
8330001068,1,0
8419002091,1,1
3204001035,1,0
2819003005,1,0
8391002020,1,1
2832001010,1,0
818003026,1,0
8391001091,1,0
8419002092,1,1
3201002019,1,0
3301004006,1,0
8391001024,1,0
8390002003,1,0
8391001024,1,0
3301003004,1,0
8331003012,1,0
8391002049,1,0
8390003008,1,0
8391001013,1,0
8390002000,1,0
815003010,1,1
8330002102,1,0
3204001032,1,0
8391001035,1,0
3201002012,1,0
8419002027,1,1
8391001075,1,1
8391001059,1,0
8391001065,1,0
3201002027,1,0
8330002021,1,0
8391001081,1,0
3201002013,1,0
8419002071,1,0
8391001107,1,0
3301003000,1,1
8391002025,1,0
8391001062,1,1
3201001016,1,0
3201001016,1,1
8330002050,1,0
8391001075,1,1
3201002023,1,0
3204001032,1,0
8391001067,1,0
3204001010,1,0
3204001010,1,0
3301001001,1,0
3201001014,1,0
816001011,1,0
3301003014,1,1
2831001003,1,1
3301003016,1,0
8391001056,1,0
3201002023,1,0
8391001088,1,0
3201002015,1,0
3201002019,1,0
8331003013,1,0
3301001002,1,1
8391001036,1,0
8391001075,1,0
8390004004,1,0
3201001007,1,1
8419002090,1,0
8329002006,1,0
3201001014,1,0
3301004017,1,0
3204001034,1,0
8391001048,1,0
8391001091,1,1
818003026,1,0
8391001069,1,0
3201002016,1,0
2819003000,1,0
8419002028,1,1
3301001002,1,0
8391001067,1,0
8391001075,1,1
8331003000,1,0
3204001036,1,0
8391001089,1,0
8391001080,1,0
8419002024,1,0
3204001020,1,1
3201003011,1,0
8391002012,1,0
8390001001,1,0
8333001026,1,0
3204001010,1,0
2831001001,1,1
8391002012,1,0
3206002011,1,0
8391001075,1,1
8419001054,1,0
8391001024,1,0
8419002071,1,0
8391001042,1,0
3204001031,1,0
8419001054,1,1
8391001104,1,0
2801002027,1,0
8419001040,1,0
8391002021,1,1
8391001021,1,0
8330001021,1,0
3201001013,1,0
3301003018,1,1
8391001086,1,0
3301001002,1,0
8391001065,1,0
2804001021,1,1
3201004007,1,0
3201002023,1,0
3204001007,1,0
3201002030,1,0
8391001075,1,1
2831001001,1,0
2801001013,1,0
3204001004,1,0
3201002013,1,0
8391001041,1,0
